listing_id,url,title,brand,category,condition,size,current_price,group_avg_price,pct_below_avg,days_listed
589435,https://www.vinted.co.uk/items/9971465039-carhartt-wip-nimbus-pullover-jacket-yellow-size-s?referrer=catalog,Carhartt WIP Nimbus Pullover Jacket – Yellow – Size S,Carhartt,brand_carhartt_jacket,Very good,S / UK 8-10,20.0,39.26,49.1,1
643825,https://www.vinted.co.uk/items/9984948870-short-sleeve-checked-blue-shirt?referrer=catalog,Short sleeve checked blue shirt,,tops_and_tshirts,Very good,M,2.0,3.93,49.1,0
645180,https://www.vinted.co.uk/items/9973342613-mens-uk-8-nike-boots?referrer=catalog,Men’s uk 8 Nike boots,Nike,shoes,Very good,8,14.0,27.5,49.1,0
645223,https://www.vinted.co.uk/items/9984941168-nike-zoom-mercurial-superfly-10-pro?referrer=catalog,Nike Zoom Mercurial Superfly 10 Pro,Nike,shoes,Very good,8,14.0,27.5,49.1,0
647111,https://www.vinted.co.uk/items/9987608451-size-20-ms-collection-dress?referrer=catalog,Size 20 M&S Collection Dress,Marks & Spencer,womens_dresses,Very good,XL / UK 20-22,3.0,5.89,49.1,0
647117,https://www.vinted.co.uk/items/9987268134-lovely-ladies-long-lined-dress-size-22?referrer=catalog,Lovely ladies long lined dress size 22,Marks & Spencer,womens_dresses,Very good,XL / UK 20-22,3.0,5.89,49.1,0
650679,https://www.vinted.co.uk/items/9987309652-nike-sweatshirt-purple?referrer=catalog,Nike sweatshirt purple,Nike,brand_nike_hoodie,Very good,11 years / 146 cm,3.0,5.89,49.1,0
652731,https://www.vinted.co.uk/items/9987584316-carhartt-womens-rain-coat?referrer=catalog,Carhartt women’s rain coat,Carhartt,brand_carhartt_jacket,Very good,S / UK 8-10,20.0,39.26,49.1,0
512639,https://www.vinted.co.uk/items/9954496545-pull-bear-jacket?referrer=catalog,Pull & Bear jacket,Pull & Bear,womens_outerwear,Very good,M / UK 12-14,5.0,9.82,49.1,3
281182,https://www.vinted.co.uk/items/9876662867,Primark,Primark,womens_jumpers_and_sweaters,Very good,L / UK 16-18,1.68,3.3,49.1,10
409197,https://www.vinted.co.uk/items/9918402641-england-rugby-playing-shorts-xl?referrer=catalog,England rugby playing shorts XL,Umbro,activewear,Very good,XL,8.0,15.72,49.1,5
266500,https://www.vinted.co.uk/items/9865095293-polo-ralph-lauren-dark-green-long-sleeve-t-shirt-14-16-years-old?referrer=catalog,Polo Ralph Lauren Dark Green Long Sleeve T-Shirt. 14-16 years old.,Polo Ralph Lauren,brand_polo_ralph_lauren,Very good,16 years / 176 cm,4.99,9.8,49.1,11
510900,https://www.vinted.co.uk/items/9956376989-animal-print-maxi-dress?referrer=catalog,Animal Print Maxi Dress,Marks & Spencer,womens_dresses,Very good,XL / UK 20-22,3.0,5.89,49.1,3
361149,https://www.vinted.co.uk/items/9431410426-nike-tech-fleece-joggers?referrer=catalog,Nike tech fleece joggers,Nike,brand_nike_tech_fleece_trousers,Satisfactory,L,4.0,7.86,49.1,9
421712,https://www.vinted.co.uk/items/9920102948-everton-fc-scarf?referrer=catalog,"Everton FC Scarf, Brand: Everton",,activewear,New without tags,,6.0,11.78,49.1,5
253993,https://www.vinted.co.uk/items/9868592770-england-rugby-training-top?referrer=catalog,England rugby training top,Umbro,activewear,Very good,XL,8.0,15.72,49.1,11
416820,https://www.vinted.co.uk/items/9922747234-black-womens-carhartt-puffer-jacket-size-m-8-10?referrer=catalog,Black women's Carhartt puffer jacket size M (8-10),Carhartt,brand_carhartt_jacket,Very good,S / UK 8-10,20.0,39.26,49.1,5
670543,https://www.vinted.co.uk/items/9892319155-gillet-body-warmer?referrer=catalog,Gillet body warmer,,outerwear,New without tags,L,8.0,15.71,49.1,0
677079,https://www.vinted.co.uk/items/9994559680-peplum-top?referrer=catalog,Peplum Top,River Island,womens_tops_and_tshirts,Very good,M / UK 12-14,2.5,4.91,49.1,0
680606,https://www.vinted.co.uk/items/9978632990-ralph-lauren-polo-top?referrer=catalog,Ralph Lauren Polo top,Polo Ralph Lauren,brand_polo_ralph_lauren,Very good,S / UK 8-10,9.0,17.68,49.1,0
424943,https://www.vinted.co.uk/items/9935649477-river-island-one-shoulder-top?referrer=catalog,River island One shoulder top,River Island,womens_tops_and_tshirts,Very good,M / UK 12-14,2.5,4.91,49.1,5
551186,https://www.vinted.co.uk/items/9965061569-nike-sweatshirt-size-137-146cm?referrer=catalog,Nike sweatshirt size 137-146cm,Nike,brand_nike_hoodie,Very good,11 years / 146 cm,3.0,5.89,49.1,2
609087,https://www.vinted.co.uk/items/9969932703-men-nike-shorts?referrer=catalog,Men Nike shorts,Nike,activewear,New with tags,M,14.0,27.5,49.1,1
614708,https://www.vinted.co.uk/items/9977844709-nike-track-top-with-zip-away-hood-size-medium-oversized?referrer=catalog,Nike track top with zip away hood size medium oversized,Nike,brand_nike_tracksuit,New with tags,M,20.0,39.26,49.1,1
616252,https://www.vinted.co.uk/items/9977976002-black-carhartt-jacket?referrer=catalog,Black Carhartt jacket,Carhartt,brand_carhartt_jacket,Very good,S,20.0,39.26,49.1,1
399627,https://www.vinted.co.uk/items/9922486390-nike-tech-fleece-joggers?referrer=catalog,Nike tech fleece joggers,Nike,brand_nike_tech_fleece_trousers,Very good,M,7.95,15.61,49.1,5
488065,https://www.vinted.co.uk/items/9951191287-nike-air-95?referrer=catalog,Nike air 95,Nike Air,brand_nike_air_max_95,Very good,9,24.0,47.11,49.1,3
54271,https://www.vinted.co.uk/items/9815950188-ralph-lauren-blue-polo?referrer=catalog,Ralph Lauren blue polo,Polo Ralph Lauren,brand_polo_ralph_lauren,Very good,S,9.0,17.68,49.1,15
416584,https://www.vinted.co.uk/items/9936372405-carhartt-xs-hoody?referrer=catalog,Carhartt xs hoody,Carhartt,brand_carhartt,Good,XS,8.5,16.7,49.1,5
630119,https://www.vinted.co.uk/items/9982267835-ralph-lauren-grey-joggers?referrer=catalog,Ralph lauren grey joggers,Polo Ralph Lauren,brand_polo_ralph_lauren,Very good,S,9.0,17.68,49.1,0
638131,https://www.vinted.co.uk/items/9117603174-green-nike-jumper?referrer=catalog,Green Nike jumper,Nike,brand_nike_tracksuit,New with tags,M,20.0,39.26,49.1,0
51228,https://www.vinted.co.uk/items/9257552160-washed-purple-palace-t-shirt?referrer=catalog,Washed Purple Palace t shirt,Palace,brand_palace_shirt,Satisfactory,S,4.0,7.86,49.1,15
383273,https://www.vinted.co.uk/items/9924358598-babydoll-bershka-top-bnwt-size-l?referrer=catalog,Babydoll Bershka top BNWT size L,Bershka,brand_bershka,New with tags,L / UK 16-18,7.0,13.74,49.1,5
22254,https://www.vinted.co.uk/items/9811102375-beeghaus-full-zip-fleece?referrer=catalog,Beeghaus full zip fleece,Berghaus,outerwear,Good,M,6.0,11.78,49.1,15
51126,https://www.vinted.co.uk/items/8185291020-palace-t-shirt?referrer=catalog,Palace T-Shirt,Palace,brand_palace_shirt,Satisfactory,S,4.0,7.86,49.1,15
655567,https://www.vinted.co.uk/items/9992014583-mountain-warehouse-rain-coat?referrer=catalog,Mountain warehouse rain coat,Mountain Warehouse,outerwear,Very good,S,5.0,9.83,49.1,0
665186,https://www.vinted.co.uk/items/9992557533-nike-sweatshirt-girls?referrer=catalog,Nike sweatshirt girls,Nike,brand_nike_hoodie,Very good,11 years / 146 cm,3.0,5.89,49.1,0
665810,https://www.vinted.co.uk/items/9991881494-boys-nike-tracksuit?referrer=catalog,Boys Nike tracksuit,Nike,brand_nike_tracksuit,New with tags,M,20.0,39.26,49.1,0
667688,https://www.vinted.co.uk/items/9984156506-polo-ralph-lauren-long-sleeve-top?referrer=catalog,Polo Ralph Lauren long sleeve top,Polo Ralph Lauren,brand_polo_ralph_lauren,Very good,S,9.0,17.68,49.1,0
668077,https://www.vinted.co.uk/items/9993915844-polo-by-ralph-lauren-slim-fit-small-checked-long-sleeve-shirt?referrer=catalog,Polo by Ralph Lauren Slim fit small checked long sleeve shirt,Polo Ralph Lauren,brand_polo_ralph_lauren,Very good,S,9.0,17.68,49.1,0
668078,https://www.vinted.co.uk/items/9988682154-ralph-lauren-blue-striped-polo-shirt-small?referrer=catalog,Ralph Lauren blue striped polo shirt small,Polo Ralph Lauren,brand_polo_ralph_lauren,Very good,S,9.0,17.68,49.1,0
668173,https://www.vinted.co.uk/items/9987320919-ralph-lauren-polo?referrer=catalog,Ralph Lauren Polo,Ralph Lauren,brand_ralph_lauren_polo_shirt,New without tags,S,10.0,19.63,49.1,0
668593,https://www.vinted.co.uk/items/9990856499-jumpers?referrer=catalog,Jumpers,Ralph Lauren,brand_ralph_lauren_hoodie,Very good,14 years / 164 cm,8.0,15.71,49.1,0
533620,https://www.vinted.co.uk/items/9954781833-castore-mens-size-l-training-t-in-marble-effect-dark-green?referrer=catalog,Castore mens size L training T in Marble effect Dark green,Castore,activewear,New with tags,L,10.0,19.64,49.1,2
420346,https://www.vinted.co.uk/items/9930866827-dolphin-tshirt?referrer=catalog,Dolphin Tshirt,unknown,tops_and_tshirts,Very good,M,2.0,3.93,49.1,5
267401,https://www.vinted.co.uk/items/9870346988-mens-coat-large?referrer=catalog,Men's Coat Large,,outerwear,New without tags,L,8.0,15.71,49.1,10
270559,https://www.vinted.co.uk/items/9865644708-ms-burgundy-ribbed-long-sleeve-swing-dress-uk-20?referrer=catalog,M&S Burgundy Ribbed Long Sleeve Swing Dress UK 20,Marks & Spencer,womens_dresses,Very good,XL / UK 20-22,3.0,5.89,49.1,10
602585,https://www.vinted.co.uk/items/9975999340-carhartt-navy-blue-milner-shirt-jacket-size-small?referrer=catalog,Carhartt navy blue Milner shirt jacket size small,Carhartt,brand_carhartt_jacket,Very good,S,20.0,39.26,49.1,1
502613,https://www.vinted.co.uk/items/9952985992-adidas-white-trainers?referrer=catalog,Adidas white trainers,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,3
502673,https://www.vinted.co.uk/items/9899747117-adidas-cloudfoam-comfort-trainers-size-4?referrer=catalog,Adidas Cloudfoam comfort trainers size 4,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,3
274465,https://www.vinted.co.uk/items/9872744212-pale-pink-adidas-gazelles?referrer=catalog,Pale pink Adidas gazelles,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,10
28281,https://www.vinted.co.uk/items/9811848379-cropped-jacket?referrer=catalog,cropped jacket,Shein,womens_jumpers_and_sweaters,Very good,S / UK 8-10,1.53,3.0,49.0,15
266533,https://www.vinted.co.uk/items/9863549559-ralph-lauren-t-shirt?referrer=catalog,Ralph Lauren t shirt,Polo Ralph Lauren,brand_polo_ralph_lauren,Very good,XXL,9.0,17.64,49.0,11
268217,https://www.vinted.co.uk/items/9872829952,Ted Baker,Ted Baker,tops_and_tshirts,Very good,M,5.0,9.8,49.0,10
506267,https://www.vinted.co.uk/items/9953381297-hm-mens-smart-slim-fit-straight-leg-trousers-size-s?referrer=catalog,H&M Men’s Smart Slim Fit Straight Leg Trousers Size S,H&M,trousers,Very good,S,3.0,5.88,49.0,3
46631,https://www.vinted.co.uk/items/9820702601-sleeveless-bodycon-midi-dress?referrer=catalog,Sleeveless bodycon midi dress,Shein,womens_dresses,Very good,S / UK 8-10,2.0,3.92,49.0,15
126149,https://www.vinted.co.uk/items/9500420562-nike-tech-fleece-full-zip-hoodie-black-white-grey-size-s?referrer=catalog,Nike Tech Fleece full zip hoodie black white grey size S,Nike,brand_nike_tech_fleece_hoodie,Very good,S,9.99,19.58,49.0,13
626852,https://www.vinted.co.uk/items/9980497559-turquoise-supreme-longsleeve?referrer=catalog,Turquoise Supreme Longsleeve,Supreme,brand_supreme_shirt,Very good,L,15.0,29.41,49.0,1
531668,https://www.vinted.co.uk/items/9958588624-mens-ted-baker-shirt?referrer=catalog,Men’s Ted Baker Shirt,Ted Baker,tops_and_tshirts,Very good,M,5.0,9.8,49.0,2
538719,https://www.vinted.co.uk/items/9960014633-adidas-campus-trainers?referrer=catalog,Adidas Campus Trainers,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,2
588944,https://www.vinted.co.uk/items/9971475239-adidas-gazelle-unisex?referrer=catalog,Adidas Gazelle unisex,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,1
642129,https://www.vinted.co.uk/items/9988777732-mens-casual-tommy-hilfiger-jacket-size-l?referrer=catalog,"Mens casual Tommy Hilfiger jacket, size L",Tommy Hilfiger,outerwear,Very good,L,12.0,23.54,49.0,0
642503,https://www.vinted.co.uk/items/9967069264-zara-mens-navy-trousers-w34?referrer=catalog,Zara mens navy trousers W34,Zara,trousers,Very good,W34,5.0,9.8,49.0,0
642812,https://www.vinted.co.uk/items/9985406968-ms-collection-jeans?referrer=catalog,M&S collection jeans,Marks & Spencer,jeans,Very good,W34,3.0,5.88,49.0,0
643101,https://www.vinted.co.uk/items/9978548895-tommy-hilfiger-jeans?referrer=catalog,Tommy Hilfiger jeans,Tommy Hilfiger,jeans,Very good,W34,6.0,11.76,49.0,0
646552,https://www.vinted.co.uk/items/9984287405-next-jumper?referrer=catalog,Next jumper,Next,womens_jumpers_and_sweaters,Very good,L / UK 16-18,3.0,5.88,49.0,0
647107,https://www.vinted.co.uk/items/9989148744-burgundy-mini-dress?referrer=catalog,Burgundy mini dress,Shein,womens_dresses,Very good,S / UK 8-10,2.0,3.92,49.0,0
647216,https://www.vinted.co.uk/items/9987327165-primark-womens-summer-dress-size-10?referrer=catalog,Primark Women’s Summer Dress Size 10,Primark,womens_dresses,Very good,S / UK 8-10,1.5,2.94,49.0,0
647349,https://www.vinted.co.uk/items/9988600470-tunic?referrer=catalog,Tunic,Missguided,womens_dresses,Very good,M / UK 12-14,2.0,3.92,49.0,0
651606,https://www.vinted.co.uk/items/9988688584-supreme-t-shirt-pink-size-l?referrer=catalog,Supreme t-shirt. Pink. Size L,Supreme,brand_supreme_shirt,Very good,L,15.0,29.41,49.0,0
651639,https://www.vinted.co.uk/items/9985666661-blue-supreme-t-shirt?referrer=catalog,Blue Supreme T shirt,Supreme,brand_supreme_shirt,Very good,L,15.0,29.41,49.0,0
652188,https://www.vinted.co.uk/items/9988479788-adidas-originals-samba-leather-trainers-white-black-size-4?referrer=catalog,Adidas Originals Samba Leather Trainers White & Black - Size 4,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,0
652527,https://www.vinted.co.uk/items/9988534264-adidas-court-trainers?referrer=catalog,Adidas court trainers,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,0
652537,https://www.vinted.co.uk/items/9987100569-adidas-trainers?referrer=catalog,Adidas trainers,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,0
516366,https://www.vinted.co.uk/items/9956649194-light-pink-adidas-gazelles-size-4?referrer=catalog,Light Pink Adidas Gazelles Size 4.,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,3
508466,https://www.vinted.co.uk/items/9957524245-zara-mens-shorts?referrer=catalog,Zara mens shorts,Zara,shorts,Very good,W32,2.5,4.9,49.0,3
208457,https://www.vinted.co.uk/items/6844407741-supreme-clown-t?referrer=catalog,Supreme  Clown T,Supreme,brand_supreme_shirt,Very good,L / UK 16-18,15.0,29.41,49.0,12
266144,https://www.vinted.co.uk/items/9869493477-adidas-cream-uk-4?referrer=catalog,Adidas Cream UK 4,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,11
410211,https://www.vinted.co.uk/items/9936078384-hm-oversized-dress?referrer=catalog,H&M oversized dress,H&M,womens_dresses,Very good,XL / UK 20-22,2.0,3.92,49.0,5
408202,https://www.vinted.co.uk/items/9930137506-puma-suede-classic-trainers-uk-95?referrer=catalog,Puma suede classic trainers uk 9.5,Puma,shoes,Very good,9.5,11.99,23.5,49.0,5
223791,https://www.vinted.co.uk/items/9865433535-ms-mens-blue-straight-fit-jeans?referrer=catalog,M&S mens blue straight fit jeans,Marks & Spencer,jeans,Very good,W34,3.0,5.88,49.0,11
511207,https://www.vinted.co.uk/items/9957507576-black-maxi-halter-neck-dress?referrer=catalog,Black Maxi Halter Neck Dress,Missguided,womens_dresses,Very good,M / UK 12-14,2.0,3.92,49.0,3
241222,https://www.vinted.co.uk/items/9865209246-burnt-orange-colour-sweatshirt?referrer=catalog,Burnt orange colour sweatshirt,Next,womens_jumpers_and_sweaters,Very good,L / UK 16-18,3.0,5.88,49.0,11
128833,https://www.vinted.co.uk/items/9842561822-adidas-grey-trainers?referrer=catalog,Adidas grey trainers,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,13
9087,https://www.vinted.co.uk/items/9809297587-lovely-mint-velvet-midi-dress?referrer=catalog,Lovely Mint Velvet midi dress,Mint Velvet,womens_dresses,Very good,S / UK 8-10,15.0,29.4,49.0,16
379688,https://www.vinted.co.uk/items/9871677243-polo-ralph-lauren-mens-cotton-crewneck-sweater-classic-heather-grey-marl-size-m?referrer=catalog,Polo Ralph Lauren Men's Cotton Crewneck Sweater classic heather grey marl size M,Ralph Lauren,brand_polo_ralph_lauren,Very good,M,18.0,35.3,49.0,5
465489,https://www.vinted.co.uk/items/9945855845-supreme-large-aqua-blue-t?referrer=catalog,Supreme large aqua blue T,Supreme,brand_supreme_shirt,Very good,L,15.0,29.41,49.0,4
670849,https://www.vinted.co.uk/items/9966050622-next-linen-trousers?referrer=catalog,Next linen trousers,H&M,trousers,Very good,S,3.0,5.88,49.0,0
671890,https://www.vinted.co.uk/items/9913217082-corteiz-t-shirt?referrer=catalog,Corteiz t shirt,Corteiz,tops_and_tshirts,Very good,M,10.0,19.6,49.0,0
674456,https://www.vinted.co.uk/items/9944649165-lovely-ladies-next-winter-jumper-with-sleeve-detail-size-16?referrer=catalog,Lovely ladies Next winter jumper with sleeve detail size 16,Next,womens_jumpers_and_sweaters,Very good,L / UK 16-18,3.0,5.88,49.0,0
674594,https://www.vinted.co.uk/items/9991530945-next-chunky-pink-jumper-size-large-size-16-in-as-new-condition?referrer=catalog,Next chunky pink jumper size large size 16 in as new condition,Next,womens_jumpers_and_sweaters,Very good,L / UK 16-18,3.0,5.88,49.0,0
674953,https://www.vinted.co.uk/items/9994208609,Mint Velvet,Mint Velvet,womens_dresses,Very good,S / UK 8-10,15.0,29.4,49.0,0
676677,https://www.vinted.co.uk/items/9990530441-per-una-blue-mix-bomber-style-jacket-size-16?referrer=catalog,Per Una blue mix bomber style jacket size 16,Per Una,womens_outerwear,Very good,L / UK 16-18,7.0,13.72,49.0,0
679536,https://www.vinted.co.uk/items/9987539609-adidas-trainers-size-4?referrer=catalog,Adidas trainers size 4,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,0
532332,https://www.vinted.co.uk/items/9956261170-m-and-s-tank-top?referrer=catalog,M and s tank top,Marks & Spencer,jumpers_and_sweaters,Good,M,2.0,3.92,49.0,2
533902,https://www.vinted.co.uk/items/9960233040-next-v-neck-jumper-size-l?referrer=catalog,Next V neck jumper Size L,Next,womens_jumpers_and_sweaters,Very good,L / UK 16-18,3.0,5.88,49.0,2
319393,https://www.vinted.co.uk/items/9882520694-mint-velvet-beigeblack-lola-one-shoulder-printed-maxi-dress-size-s?referrer=catalog,Mint velvet beige/black Lola one shoulder printed maxi dress size S,Mint Velvet,womens_dresses,Very good,S / UK 8-10,14.99,29.4,49.0,9
516819,https://www.vinted.co.uk/items/9889938698-vintage-polo-jeans-co-ralph-lauren-saturday-jean-black-denim-jeans-size-14-x-31-leg?referrer=catalog,"Vintage Polo Jeans Co. Ralph Lauren ""Saturday Jean"" Black Denim Jeans Size 14 x 31 Leg",Ralph Lauren,brand_polo_ralph_lauren,Very good,M / UK 12-14,18.0,35.3,49.0,3
433669,https://www.vinted.co.uk/items/9939718310-shein-cream-dress?referrer=catalog,Shein Cream Dress,Shein,womens_dresses,Very good,S / UK 8-10,2.0,3.92,49.0,4
433624,https://www.vinted.co.uk/items/9939850041-asymmetric-black-mini-dress-with-cinched-waist?referrer=catalog,Asymmetric black mini dress with cinched waist,Shein,womens_dresses,Very good,S / UK 8-10,2.0,3.92,49.0,4
382219,https://www.vinted.co.uk/items/9929178296-black-mens-casual-zip-up-trousers-size-s?referrer=catalog,Black men’s casual zip up trousers size S,H&M,trousers,Very good,S,3.0,5.88,49.0,5
616876,https://www.vinted.co.uk/items/9976213560-polo-ralph-lauren-big-pony-nyc-polo-xxl?referrer=catalog,Polo Ralph Lauren big pony NYC polo XXL,Polo Ralph Lauren,brand_polo_ralph_lauren,Very good,XXL,9.0,17.64,49.0,1
407155,https://www.vinted.co.uk/items/9931078831-navy-christmas-jumper?referrer=catalog,Navy Christmas jumper,Marks & Spencer,jumpers_and_sweaters,Good,M,2.0,3.92,49.0,5
492311,https://www.vinted.co.uk/items/9936926576-trousers?referrer=catalog,Trousers,Zara,trousers,Very good,W34,5.0,9.8,49.0,3
296481,https://www.vinted.co.uk/items/9880044508,Primark,Primark,womens_dresses,Very good,S / UK 8-10,1.5,2.94,49.0,10
416986,https://www.vinted.co.uk/items/9936295627-red-ralph-lauren-t-shirt?referrer=catalog,Red Ralph Lauren t shirt,Polo Ralph Lauren,brand_ralph_lauren_polo_shirt,New with tags,L,20.0,39.22,49.0,5
639205,https://www.vinted.co.uk/items/9974395926-adidas-response-cushion?referrer=catalog,Adidas Response Cushion,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,0
66473,https://www.vinted.co.uk/items/9729707438-pale-yellow-polo-ralph-lauren-shirt?referrer=catalog,Pale Yellow Polo Ralph Lauren Shirt,Polo Ralph Lauren,brand_polo_ralph_lauren,Very good,XXL,9.0,17.64,49.0,15
393099,https://www.vinted.co.uk/items/9934247084-missguided-dress?referrer=catalog,Missguided dress,Missguided,womens_dresses,Very good,M / UK 12-14,2.0,3.92,49.0,5
271950,https://www.vinted.co.uk/items/9867065069-vintage-river-island-coat-vintage-riverisland?referrer=catalog,Vintage River island coat #vintage #riverisland,River Island,womens_outerwear,Good,S / UK 8-10,5.0,9.8,49.0,10
657007,https://www.vinted.co.uk/items/9985172205-marks-spencer-jeans?referrer=catalog,Marks & Spencer Jeans,Marks & Spencer,jeans,Very good,W34,3.0,5.88,49.0,0
657434,https://www.vinted.co.uk/items/9993359510-next-mens-pale-pink-slim-fit-shirt?referrer=catalog,Next Men’s Pale Pink Slim Fit Shirt,Next,tops_and_tshirts,Very good,M,1.5,2.94,49.0,0
658080,https://www.vinted.co.uk/items/9985459995-ms-autograph-striped-fine-knit-jumper?referrer=catalog,M&S Autograph Striped Fine-Knit Jumper,Marks & Spencer,jumpers_and_sweaters,Good,M,2.0,3.92,49.0,0
658111,https://www.vinted.co.uk/items/9989850112-mens-nike-jumper?referrer=catalog,Men’s Nike jumper,Nike,jumpers_and_sweaters,New without tags,S,5.0,9.8,49.0,0
658443,https://www.vinted.co.uk/items/9993468042-mens-jumper?referrer=catalog,Men’s jumper,Zara,jumpers_and_sweaters,Very good,XL,5.0,9.8,49.0,0
660299,https://www.vinted.co.uk/items/9987386186-next-jumper?referrer=catalog,NEXT jumper,Next,womens_jumpers_and_sweaters,Very good,L / UK 16-18,3.0,5.88,49.0,0
660807,https://www.vinted.co.uk/items/9984781598-ladies-jumper-size-18?referrer=catalog,Ladies Jumper Size 18,Next,womens_jumpers_and_sweaters,Very good,L / UK 16-18,3.0,5.88,49.0,0
661013,https://www.vinted.co.uk/items/9992706656-pink-dress?referrer=catalog,pink dress,Shein,womens_dresses,Very good,S / UK 8-10,2.0,3.92,49.0,0
661069,https://www.vinted.co.uk/items/9993794812-womens-dress?referrer=catalog,womens dress,Primark,womens_dresses,Very good,S / UK 8-10,1.5,2.94,49.0,0
661306,https://www.vinted.co.uk/items/9991701653-black-long-sleeved-dress-size-small?referrer=catalog,Black long sleeved dress size small,Shein,womens_dresses,Very good,S / UK 8-10,2.0,3.92,49.0,0
661538,https://www.vinted.co.uk/items/9993044110-black-mini-dress-size-small?referrer=catalog,Black mini dress. Size Small,Shein,womens_dresses,Very good,S / UK 8-10,2.0,3.92,49.0,0
662595,https://www.vinted.co.uk/items/9990668753-jeans-from-plt-size-16?referrer=catalog,Jeans from PLT size 16,PrettyLittleThing,womens_jeans,Very good,L / UK 16-18,2.0,3.92,49.0,0
662901,https://www.vinted.co.uk/items/9989591236-brown-faux-suede-shirt?referrer=catalog,Brown faux suede shirt,F&F,womens_outerwear,New without tags,M / UK 12-14,6.0,11.77,49.0,0
666900,https://www.vinted.co.uk/items/9993750055-grey-and-orange-adidas-galaxy-womens-running-trainers-size-4?referrer=catalog,Grey and Orange Adidas Galaxy Women’s Running Trainers Size 4,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,0
666993,https://www.vinted.co.uk/items/9986678017-adidas-black-trainers-size-4?referrer=catalog,Adidas black trainers - size 4,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,0
667044,https://www.vinted.co.uk/items/9993603890-adidas-gazelle-lilac-uk4?referrer=catalog,Adidas Gazelle Lilac UK4,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,0
539156,https://www.vinted.co.uk/items/9961513529-adidas-trainers?referrer=catalog,Adidas trainers,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,2
539155,https://www.vinted.co.uk/items/9960179807-adidas-terrex-300-goretex-size-4?referrer=catalog,Adidas Terrex 300 Goretex size 4,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,2
288814,https://www.vinted.co.uk/items/9865180205-short-sleeve-polo-ralph-lauren-polo-shirt?referrer=catalog,Short Sleeve Polo Ralph Lauren Polo Shirt,Polo Ralph Lauren,brand_polo_ralph_lauren,Very good,XXL,9.0,17.64,49.0,10
534815,https://www.vinted.co.uk/items/9960350763-miss-guided-twist-front-dress?referrer=catalog,Miss guided twist front dress,Missguided,womens_dresses,Very good,M / UK 12-14,2.0,3.92,49.0,2
288217,https://www.vinted.co.uk/items/9876354624-adidas?referrer=catalog,Adidas,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,10
416465,https://www.vinted.co.uk/items/9924115743-adidas-sliders?referrer=catalog,Adidas sliders,adidas,brand_adidas_shoes,Very good,4,10.0,19.6,49.0,5
241543,https://www.vinted.co.uk/items/9867534844-black-spiderweb-design-hoodie?referrer=catalog,Black spiderweb design hoodie,Shein,womens_jumpers_and_sweaters,Very good,S / UK 8-10,1.53,3.0,49.0,11
46193,https://www.vinted.co.uk/items/9192846437-beautiful-floral-dress-size-small,Shein,Shein,womens_dresses,Very good,S / UK 8-10,2.0,3.92,49.0,15
28094,https://www.vinted.co.uk/items/9811404517-large-white-next-hoodie?referrer=catalog,Large white Next hoodie,Next,womens_jumpers_and_sweaters,Very good,L / UK 16-18,3.0,5.88,49.0,15
411014,https://www.vinted.co.uk/items/9935427928-short-yellow-dress-with-brown-spots-from-shein?referrer=catalog,Short yellow dress with brown spots from Shein,Shein,womens_dresses,Very good,S / UK 8-10,2.0,3.92,49.0,5
410212,https://www.vinted.co.uk/items/9936074084-hm-dress?referrer=catalog,H&M Dress,H&M,womens_dresses,Very good,XL / UK 20-22,2.0,3.92,49.0,5
523346,https://www.vinted.co.uk/items/9958355638-v-neck-cream-animal-print-dress-tie-belt-size-10?referrer=catalog,V-neck cream animal print dress tie belt size 10,Primark,womens_dresses,Very good,S / UK 8-10,1.5,2.94,49.0,3
520000,https://www.vinted.co.uk/items/9955735894-wrangler-mens-jeans-trousers?referrer=catalog,Wrangler men’s jeans trousers,Wrangler,jeans,Good,W34,5.5,10.77,48.9,3
417043,https://www.vinted.co.uk/items/9935335548-red-ralph-lauren-polo-shirt?referrer=catalog,Red Ralph Lauren polo shirt,Polo Ralph Lauren,brand_ralph_lauren_polo_shirt,Very good,M,7.0,13.69,48.9,5
